"ITTER107","Territorio","TIPO_DATO_CENS_POP","Tipo dato","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"078133","Santa Sofia d'Epiro","RESPOP_AV","popolazione residente","2021","2021",2205,,
"083089","Santa Teresa di Riva","RESPOP_AV","popolazione residente","2021","2021",9337,,
"090063","Santa Teresa Gallura","RESPOP_AV","popolazione residente","2021","2021",5006,,
"087048","Santa Venerina","RESPOP_AV","popolazione residente","2021","2021",8421,,
"004212","Santa Vittoria d'Alba","RESPOP_AV","popolazione residente","2021","2021",2874,,
"109036","Santa Vittoria in Matenano","RESPOP_AV","popolazione residente","2021","2021",1227,,
"094044","Sant'Agapito","RESPOP_AV","popolazione residente","2021","2021",1411,,
"037056","Sant'Agata Bolognese","RESPOP_AV","popolazione residente","2021","2021",7335,,
"062070","Sant'Agata de' Goti","RESPOP_AV","popolazione residente","2021","2021",10388,,
"080079","Sant'Agata del Bianco","RESPOP_AV","popolazione residente","2021","2021",591,,
"078131","Sant'Agata di Esaro","RESPOP_AV","popolazione residente","2021","2021",1715,,
"083084","Sant'Agata di Militello","RESPOP_AV","popolazione residente","2021","2021",11950,,
"071052","Sant'Agata di Puglia","RESPOP_AV","popolazione residente","2021","2021",1831,,
"099026","Sant'Agata Feltria","RESPOP_AV","popolazione residente","2021","2021",1998,,
"006156","Sant'Agata Fossili","RESPOP_AV","popolazione residente","2021","2021",367,,
"087045","Sant'Agata li Battiati","RESPOP_AV","popolazione residente","2021","2021",9338,,
"039017","Sant'Agata sul Santerno","RESPOP_AV","popolazione residente","2021","2021",2869,,
"063071","Sant'Agnello","RESPOP_AV","popolazione residente","2021","2021",8729,,
"004211","Sant'Albano Stura","RESPOP_AV","popolazione residente","2021","2021",2357,,
"018141","Sant'Alessio con Vialone","RESPOP_AV","popolazione residente","2021","2021",1017,,
"080080","Sant'Alessio in Aspromonte","RESPOP_AV","popolazione residente","2021","2021",331,,
"083085","Sant'Alessio Siculo","RESPOP_AV","popolazione residente","2021","2021",1527,,
"087046","Sant'Alfio","RESPOP_AV","popolazione residente","2021","2021",1518,,
"001255","Sant'Ambrogio di Torino","RESPOP_AV","popolazione residente","2021","2021",4597,,
"023077","Sant'Ambrogio di Valpolicella","RESPOP_AV","popolazione residente","2021","2021",11923,,
"060065","Sant'Ambrogio sul Garigliano","RESPOP_AV","popolazione residente","2021","2021",879,,
"063072","Sant'Anastasia","RESPOP_AV","popolazione residente","2021","2021",26460,,
"054045","Sant'Anatolia di Narco","RESPOP_AV","popolazione residente","2021","2021",526,,
"079118","Sant'Andrea Apostolo dello Ionio","RESPOP_AV","popolazione residente","2021","2021",1759,,
"060066","Sant'Andrea del Garigliano","RESPOP_AV","popolazione residente","2021","2021",1311,,
"064089","Sant'Andrea di Conza","RESPOP_AV","popolazione residente","2021","2021",1368,,
"062071","Sant'Angelo a Cupolo","RESPOP_AV","popolazione residente","2021","2021",4117,,
"065128","Sant'Angelo a Fasanella","RESPOP_AV","popolazione residente","2021","2021",514,,
"064091","Sant'Angelo a Scala","RESPOP_AV","popolazione residente","2021","2021",702,,
"064090","Sant'Angelo all'Esca","RESPOP_AV","popolazione residente","2021","2021",747,,
"061086","Sant'Angelo d'Alife","RESPOP_AV","popolazione residente","2021","2021",2089,,
"064092","Sant'Angelo dei Lombardi","RESPOP_AV","popolazione residente","2021","2021",3913,,
"094046","Sant'Angelo del Pesco","RESPOP_AV","popolazione residente","2021","2021",325,,
"083088","Sant'Angelo di Brolo","RESPOP_AV","popolazione residente","2021","2021",2806,,
"028082","Sant'Angelo di Piove di Sacco","RESPOP_AV","popolazione residente","2021","2021",7289,,
"043048","Sant'Angelo in Pontano","RESPOP_AV","popolazione residente","2021","2021",1244,,
"041057","Sant'Angelo in Vado","RESPOP_AV","popolazione residente","2021","2021",3907,,
"076079","Sant'Angelo Le Fratte","RESPOP_AV","popolazione residente","2021","2021",1314,,
"070073","Sant'Angelo Limosano","RESPOP_AV","popolazione residente","2021","2021",317,,
"098050","Sant'Angelo Lodigiano","RESPOP_AV","popolazione residente","2021","2021",13346,,
"018144","Sant'Angelo Lomellina","RESPOP_AV","popolazione residente","2021","2021",817,,
"084039","Sant'Angelo Muxaro","RESPOP_AV","popolazione residente","2021","2021",1182,,
"058098","Sant'Angelo Romano","RESPOP_AV","popolazione residente","2021","2021",4945,,
"023078","Sant'Anna d'Alfaedo","RESPOP_AV","popolazione residente","2021","2021",2540,,
"063073","Sant'Antimo","RESPOP_AV","popolazione residente","2021","2021",32576,,
"001256","Sant'Antonino di Susa","RESPOP_AV","popolazione residente","2021","2021",4064,,
"063074","Sant'Antonio Abate","RESPOP_AV","popolazione residente","2021","2021",19169,,
"090085","Sant'Antonio di Gallura","RESPOP_AV","popolazione residente","2021","2021",1443,,
"060067","Sant'Apollinare","RESPOP_AV","popolazione residente","2021","2021",1842,,
"076080","Sant'Arcangelo","RESPOP_AV","popolazione residente","2021","2021",6032,,
"099018","Santarcangelo di Romagna","RESPOP_AV","popolazione residente","2021","2021",22184,,
"062078","Sant'Arcangelo Trimonte","RESPOP_AV","popolazione residente","2021","2021",480,,
"061087","Sant'Arpino","RESPOP_AV","popolazione residente","2021","2021",14910,,
"065129","Sant'Arsenio","RESPOP_AV","popolazione residente","2021","2021",2685,,
"066089","Sante Marie","RESPOP_AV","popolazione residente","2021","2021",1099,,
"067038","Sant'Egidio alla Vibrata","RESPOP_AV","popolazione residente","2021","2021",9804,,
"065130","Sant'Egidio del Monte Albino","RESPOP_AV","popolazione residente","2021","2021",8857,,
"028083","Sant'Elena","RESPOP_AV","popolazione residente","2021","2021",2530,,
"094047","Sant'Elena Sannita","RESPOP_AV","popolazione residente","2021","2021",270,,
"070074","Sant'Elia a Pianisi","RESPOP_AV","popolazione residente","2021","2021",1585,,
"060068","Sant'Elia Fiumerapido","RESPOP_AV","popolazione residente","2021","2021",5732,,
"109037","Sant'Elpidio a Mare","RESPOP_AV","popolazione residente","2021","2021",16543,,
"001257","Santena","RESPOP_AV","popolazione residente","2021","2021",10531,,
"072041","Santeramo in Colle","RESPOP_AV","popolazione residente","2021","2021",25870,,
"068037","Sant'Eufemia a Maiella","RESPOP_AV","popolazione residente","2021","2021",265,,
"080081","Sant'Eufemia d'Aspromonte","RESPOP_AV","popolazione residente","2021","2021",3740,,
"069085","Sant'Eusanio del Sangro","RESPOP_AV","popolazione residente","2021","2021",2279,,
"066090","Sant'Eusanio Forconese","RESPOP_AV","popolazione residente","2021","2021",359,,
"002133","Santhià","RESPOP_AV","popolazione residente","2021","2021",8109,,
"059026","Santi Cosma e Damiano","RESPOP_AV","popolazione residente","2021","2021",6854,,
"080082","Sant'Ilario dello Ionio","RESPOP_AV","popolazione residente","2021","2021",1348,,
"035039","Sant'Ilario d'Enza","RESPOP_AV","popolazione residente","2021","2021",11205,,
"041058","Sant'Ippolito","RESPOP_AV","popolazione residente","2021","2021",1459,,
"008056","Santo Stefano al Mare","RESPOP_AV","popolazione residente","2021","2021",2031,,
"004213","Santo Stefano Belbo","RESPOP_AV","popolazione residente","2021","2021",3823,,
"010056","Santo Stefano d'Aveto","RESPOP_AV","popolazione residente","2021","2021",991,,
"064095","Santo Stefano del Sole","RESPOP_AV","popolazione residente","2021","2021",2076,,
"025050","Santo Stefano di Cadore","RESPOP_AV","popolazione residente","2021","2021",2405,,
"083091","Santo Stefano di Camastra","RESPOP_AV","popolazione residente","2021","2021",4415,,
"011026","Santo Stefano di Magra","RESPOP_AV","popolazione residente","2021","2021",9837,,
"078134","Santo Stefano di Rogliano","RESPOP_AV","popolazione residente","2021","2021",1704,,
"066091","Santo Stefano di Sessanio","RESPOP_AV","popolazione residente","2021","2021",115,,
"080083","Santo Stefano in Aspromonte","RESPOP_AV","popolazione residente","2021","2021",1091,,
"098051","Santo Stefano Lodigiano","RESPOP_AV","popolazione residente","2021","2021",1849,,
"084040","Santo Stefano Quisquina","RESPOP_AV","popolazione residente","2021","2021",4159,,
"004214","Santo Stefano Roero","RESPOP_AV","popolazione residente","2021","2021",1325,,
"015200","Santo Stefano Ticino","RESPOP_AV","popolazione residente","2021","2021",4932,,
"027036","San Stino di Livenza","RESPOP_AV","popolazione residente","2021","2021",12720,,
"010055","Sant'Olcese","RESPOP_AV","popolazione residente","2021","2021",5601,,
"065131","Santomenna","RESPOP_AV","popolazione residente","2021","2021",401,,
"067039","Sant'Omero","RESPOP_AV","popolazione residente","2021","2021",5112,,
"102036","Sant'Onofrio","RESPOP_AV","popolazione residente","2021","2021",2872,,
"060069","Santopadre","RESPOP_AV","popolazione residente","2021","2021",1215,,
"058099","Sant'Oreste","RESPOP_AV","popolazione residente","2021","2021",3504,,
"024095","Santorso","RESPOP_AV","popolazione residente","2021","2021",5530,,
"022168","Sant'Orsola Terme","RESPOP_AV","popolazione residente","2021","2021",1106,,
"095049","Santu Lussurgiu","RESPOP_AV","popolazione residente","2021","2021",2229,,
"028084","Sant'Urbano","RESPOP_AV","popolazione residente","2021","2021",1903,,
"065133","Sanza","RESPOP_AV","popolazione residente","2021","2021",2372,,
"022169","Sanzeno","RESPOP_AV","popolazione residente","2021","2021",919,,
"028085","Saonara","RESPOP_AV","popolazione residente","2021","2021",10476,,
"083092","Saponara","RESPOP_AV","popolazione residente","2021","2021",3704,,
"065134","Sapri","RESPOP_AV","popolazione residente","2021","2021",6401,,
"078136","Saracena","RESPOP_AV","popolazione residente","2021","2021",3451,,
"058101","Saracinesco","RESPOP_AV","popolazione residente","2021","2021",166,,
"024097","Sarcedo","RESPOP_AV","popolazione residente","2021","2021",5337,,
"076081","Sarconi","RESPOP_AV","popolazione residente","2021","2021",1406,,
"006157","Sardigliano","RESPOP_AV","popolazione residente","2021","2021",386,,
"024098","Sarego","RESPOP_AV","popolazione residente","2021","2021",6709,,
"021086","Sarentino/Sarntal","RESPOP_AV","popolazione residente","2021","2021",7190,,
"006158","Sarezzano","RESPOP_AV","popolazione residente","2021","2021",1124,,
"017174","Sarezzo","RESPOP_AV","popolazione residente","2021","2021",13132,,
"033042","Sarmato","RESPOP_AV","popolazione residente","2021","2021",2950,,
"026078","Sarmede","RESPOP_AV","popolazione residente","2021","2021",2951,,
"043049","Sarnano","RESPOP_AV","popolazione residente","2021","2021",3069,,
"016193","Sarnico","RESPOP_AV","popolazione residente","2021","2021",6731,,
"065135","Sarno","RESPOP_AV","popolazione residente","2021","2021",30652,,
"022170","Sarnonico","RESPOP_AV","popolazione residente","2021","2021",795,,
"012119","Saronno","RESPOP_AV","popolazione residente","2021","2021",38582,,
"007066","Sarre","RESPOP_AV","popolazione residente","2021","2021",4755,,
"092066","Sarroch","RESPOP_AV","popolazione residente","2021","2021",5057,,
"040044","Sarsina","RESPOP_AV","popolazione residente","2021","2021",3303,,
"052031","Sarteano","RESPOP_AV","popolazione residente","2021","2021",4476,,
"018146","Sartirana Lomellina","RESPOP_AV","popolazione residente","2021","2021",1457,,
"091077","Sarule","RESPOP_AV","popolazione residente","2021","2021",1564,,
"011027","Sarzana","RESPOP_AV","popolazione residente","2021","2021",21610,,
"065136","Sassano","RESPOP_AV","popolazione residente","2021","2021",4634,,
"009055","Sassello","RESPOP_AV","popolazione residente","2021","2021",1747,,
"049019","Sassetta","RESPOP_AV","popolazione residente","2021","2021",475,,
"062072","Sassinoro","RESPOP_AV","popolazione residente","2021","2021",633,,
"076082","Sasso di Castalda","RESPOP_AV","popolazione residente","2021","2021",751,,
"037057","Sasso Marconi","RESPOP_AV","popolazione residente","2021","2021",14798,,
"042044","Sassoferrato","RESPOP_AV","popolazione residente","2021","2021",6875,,
"036040","Sassuolo","RESPOP_AV","popolazione residente","2021","2021",40469,,
"079123","Satriano","RESPOP_AV","popolazione residente","2021","2021",3360,,
"076083","Satriano di Lucania","RESPOP_AV","popolazione residente","2021","2021",2249,,
"030107","Sauris","RESPOP_AV","popolazione residente","2021","2021",390,,
"001258","Sauze di Cesana","RESPOP_AV","popolazione residente","2021","2021",251,,
"001259","Sauze d'Oulx","RESPOP_AV","popolazione residente","2021","2021",1043,,
"073026","Sava","RESPOP_AV","popolazione residente","2021","2021",15423,,
"101023","Savelli","RESPOP_AV","popolazione residente","2021","2021",1045,,
"063076","Saviano","RESPOP_AV","popolazione residente","2021","2021",15933,,
"004215","Savigliano","RESPOP_AV","popolazione residente","2021","2021",21453,,
"064096","Savignano Irpino","RESPOP_AV","popolazione residente","2021","2021",1026,,
"036041","Savignano sul Panaro","RESPOP_AV","popolazione residente","2021","2021",9415,,
"040045","Savignano sul Rubicone","RESPOP_AV","popolazione residente","2021","2021",17797,,
"010057","Savignone","RESPOP_AV","popolazione residente","2021","2021",3038,,
"017175","Saviore dell'Adamello","RESPOP_AV","popolazione residente","2021","2021",802,,
"083093","Savoca","RESPOP_AV","popolazione residente","2021","2021",1697,,
"030108","Savogna","RESPOP_AV","popolazione residente","2021","2021",351,,
"031022","Savogna d'Isonzo-Sovodnje ob Soči","RESPOP_AV","popolazione residente","2021","2021",1694,,
"076084","Savoia di Lucania","RESPOP_AV","popolazione residente","2021","2021",1020,,
"068039","Scafa","RESPOP_AV","popolazione residente","2021","2021",3508,,
"065137","Scafati","RESPOP_AV","popolazione residente","2021","2021",48421,,
"004216","Scagnello","RESPOP_AV","popolazione residente","2021","2021",174,,
"065138","Scala","RESPOP_AV","popolazione residente","2021","2021",1504,,
"078137","Scala Coeli","RESPOP_AV","popolazione residente","2021","2021",828,,
"018147","Scaldasole","RESPOP_AV","popolazione residente","2021","2021",852,,
"078138","Scalea","RESPOP_AV","popolazione residente","2021","2021",11076,,
"001260","Scalenghe","RESPOP_AV","popolazione residente","2021","2021",3244,,
"083094","Scaletta Zanclea","RESPOP_AV","popolazione residente","2021","2021",1871,,
"064097","Scampitella","RESPOP_AV","popolazione residente","2021","2021",1049,,
"101024","Scandale","RESPOP_AV","popolazione residente","2021","2021",2889,,
"035040","Scandiano","RESPOP_AV","popolazione residente","2021","2021",25767,,
"048041","Scandicci","RESPOP_AV","popolazione residente","2021","2021",49659,,
"019092","Scandolara Ravara","RESPOP_AV","popolazione residente","2021","2021",1297,,
"019093","Scandolara Ripa d'Oglio","RESPOP_AV","popolazione residente","2021","2021",532,,
"057064","Scandriglia","RESPOP_AV","popolazione residente","2021","2021",3232,,
"066093","Scanno","RESPOP_AV","popolazione residente","2021","2021",1723,,
"095051","Scano di Montiferro","RESPOP_AV","popolazione residente","2021","2021",1417,,
"053023","Scansano","RESPOP_AV","popolazione residente","2021","2021",4263,,
"077031","Scanzano Jonico","RESPOP_AV","popolazione residente","2021","2021",7525,,
"016194","Scanzorosciate","RESPOP_AV","popolazione residente","2021","2021",9881,,
"094048","Scapoli","RESPOP_AV","popolazione residente","2021","2021",591,,
"053024","Scarlino","RESPOP_AV","popolazione residente","2021","2021",3814,,
"001261","Scarmagno","RESPOP_AV","popolazione residente","2021","2021",802,,
"004217","Scarnafigi","RESPOP_AV","popolazione residente","2021","2021",2149,,
"021087","Scena/Schenna","RESPOP_AV","popolazione residente","2021","2021",2980,,
"069087","Scerni","RESPOP_AV","popolazione residente","2021","2021",3020,,
"054046","Scheggia e Pascelupo","RESPOP_AV","popolazione residente","2021","2021",1280,,
"054047","Scheggino","RESPOP_AV","popolazione residente","2021","2021",451,,
"069088","Schiavi di Abruzzo","RESPOP_AV","popolazione residente","2021","2021",679,,
"024099","Schiavon","RESPOP_AV","popolazione residente","2021","2021",2603,,
"013211","Schignano","RESPOP_AV","popolazione residente","2021","2021",884,,
"016195","Schilpario","RESPOP_AV","popolazione residente","2021","2021",1140,,
"024100","Schio","RESPOP_AV","popolazione residente","2021","2021",38533,,
"020060","Schivenoglia","RESPOP_AV","popolazione residente","2021","2021",1090,,
"084041","Sciacca","RESPOP_AV","popolazione residente","2021","2021",39263,,
"082068","Sciara","RESPOP_AV","popolazione residente","2021","2021",2569,,
"088011","Scicli","RESPOP_AV","popolazione residente","2021","2021",26878,,
"080084","Scido","RESPOP_AV","popolazione residente","2021","2021",841,,
"078139","Scigliano","RESPOP_AV","popolazione residente","2021","2021",1116,,
"080085","Scilla","RESPOP_AV","popolazione residente","2021","2021",4576,,
"082081","Scillato","RESPOP_AV","popolazione residente","2021","2021",614,,
"001262","Sciolze","RESPOP_AV","popolazione residente","2021","2021",1463,,
"063077","Scisciano","RESPOP_AV","popolazione residente","2021","2021",6150,,
"082069","Sclafani Bagni","RESPOP_AV","popolazione residente","2021","2021",387,,
"066094","Scontrone","RESPOP_AV","popolazione residente","2021","2021",555,,
"002134","Scopa","RESPOP_AV","popolazione residente","2021","2021",373,,
"002135","Scopello","RESPOP_AV","popolazione residente","2021","2021",372,,
"066095","Scoppito","RESPOP_AV","popolazione residente","2021","2021",3762,,
"087049","Scordia","RESPOP_AV","popolazione residente","2021","2021",16211,,
"075073","Scorrano","RESPOP_AV","popolazione residente","2021","2021",6726,,
"027037","Scorzè","RESPOP_AV","popolazione residente","2021","2021",18965,,
"066096","Scurcola Marsicana","RESPOP_AV","popolazione residente","2021","2021",2698,,
"022171","Scurelle","RESPOP_AV","popolazione residente","2021","2021",1334,,
"005103","Scurzolengo","RESPOP_AV","popolazione residente","2021","2021",516,,
"008057","Seborga","RESPOP_AV","popolazione residente","2021","2021",281,,
"066097","Secinaro","RESPOP_AV","popolazione residente","2021","2021",321,,
"075074","Seclì","RESPOP_AV","popolazione residente","2021","2021",1820,,
"098052","Secugnago","RESPOP_AV","popolazione residente","2021","2021",1945,,
"030109","Sedegliano","RESPOP_AV","popolazione residente","2021","2021",3704,,
"025053","Sedico","RESPOP_AV","popolazione residente","2021","2021",10161,,
"095052","Sedilo","RESPOP_AV","popolazione residente","2021","2021",1995,,
"090065","Sedini","RESPOP_AV","popolazione residente","2021","2021",1256,,
"015204","Sedriano","RESPOP_AV","popolazione residente","2021","2021",12551,,
"016196","Sedrina","RESPOP_AV","popolazione residente","2021","2021",2438,,
"043050","Sefro","RESPOP_AV","popolazione residente","2021","2021",418,,
"053025","Seggiano","RESPOP_AV","popolazione residente","2021","2021",983,,
"058102","Segni","RESPOP_AV","popolazione residente","2021","2021",8983,,
"022172","Segonzano","RESPOP_AV","popolazione residente","2021","2021",1388,,
"015205","Segrate","RESPOP_AV","popolazione residente","2021","2021",36591,,
"026079","Segusino","RESPOP_AV","popolazione residente","2021","2021",1823,,
"092068","Selargius","RESPOP_AV","popolazione residente","2021","2021",28648,,
"057065","Selci","RESPOP_AV","popolazione residente","2021","2021",1112,,
"054048","Sellano","RESPOP_AV","popolazione residente","2021","2021",1002,,
"017176","Sellero","RESPOP_AV","popolazione residente","2021","2021",1400,,
"079126","Sellia","RESPOP_AV","popolazione residente","2021","2021",494,,
"079127","Sellia Marina","RESPOP_AV","popolazione residente","2021","2021",7579,,
"021088","Selva dei Molini/Mühlwald","RESPOP_AV","popolazione residente","2021","2021",1399,,
"025054","Selva di Cadore","RESPOP_AV","popolazione residente","2021","2021",493,,
"023080","Selva di Progno","RESPOP_AV","popolazione residente","2021","2021",884,,
"021089","Selva di Val Gardena/Wolkenstein in Gröden","RESPOP_AV","popolazione residente","2021","2021",2592,,
"028086","Selvazzano Dentro","RESPOP_AV","popolazione residente","2021","2021",22961,,
"016197","Selvino","RESPOP_AV","popolazione residente","2021","2021",2000,,
"090066","Semestene","RESPOP_AV","popolazione residente","2021","2021",141,,
"018148","Semiana","RESPOP_AV","popolazione residente","2021","2021",197,,
"080086","Seminara","RESPOP_AV","popolazione residente","2021","2021",2488,,
"053028","Semproniano","RESPOP_AV","popolazione residente","2021","2021",984,,
"015206","Senago","RESPOP_AV","popolazione residente","2021","2021",21360,,
"021091","Senales/Schnals","RESPOP_AV","popolazione residente","2021","2021",1261,,
"021118","Senale-San Felice/Unsere Liebe Frau im Walde-St. Felix","RESPOP_AV","popolazione residente","2021","2021",781,,
"095053","Seneghe","RESPOP_AV","popolazione residente","2021","2021",1682,,
"064098","Senerchia","RESPOP_AV","popolazione residente","2021","2021",751,,
"017177","Seniga","RESPOP_AV","popolazione residente","2021","2021",1427,,
"042045","Senigallia","RESPOP_AV","popolazione residente","2021","2021",44245,,
"095054","Senis","RESPOP_AV","popolazione residente","2021","2021",424,,
"076085","Senise","RESPOP_AV","popolazione residente","2021","2021",6635,,
"013212","Senna Comasco","RESPOP_AV","popolazione residente","2021","2021",3161,,
"098053","Senna Lodigiana","RESPOP_AV","popolazione residente","2021","2021",1764,,
"095055","Sennariolo","RESPOP_AV","popolazione residente","2021","2021",155,,
"090067","Sennori","RESPOP_AV","popolazione residente","2021","2021",6935,,
"070075","Sepino","RESPOP_AV","popolazione residente","2021","2021",1795,,
"093042","Sequals","RESPOP_AV","popolazione residente","2021","2021",2170,,
"046028","Seravezza","RESPOP_AV","popolazione residente","2021","2021",12441,,
"108039","Seregno","RESPOP_AV","popolazione residente","2021","2021",44825,,
"025055","Seren del Grappa","RESPOP_AV","popolazione residente","2021","2021",2375,,
"019094","Sergnano","RESPOP_AV","popolazione residente","2021","2021",3505,,
"016198","Seriate","RESPOP_AV","popolazione residente","2021","2021",25169,,
"016199","Serina","RESPOP_AV","popolazione residente","2021","2021",2051,,
"064099","Serino","RESPOP_AV","popolazione residente","2021","2021",6769,,
"017178","Serle","RESPOP_AV","popolazione residente","2021","2021",3060,,
"020061","Sermide e Felonica","RESPOP_AV","popolazione residente","2021","2021",7112,,
"059027","Sermoneta","RESPOP_AV","popolazione residente","2021","2021",10044,,
"026080","Sernaglia della Battaglia","RESPOP_AV","popolazione residente","2021","2021",6086,,
"014059","Sernio","RESPOP_AV","popolazione residente","2021","2021",475,,
"005104","Serole","RESPOP_AV","popolazione residente","2021","2021",102,,
"078140","Serra d'Aiello","RESPOP_AV","popolazione residente","2021","2021",514,,
"042046","Serra de' Conti","RESPOP_AV","popolazione residente","2021","2021",3558,,
"010058","Serra Riccò","RESPOP_AV","popolazione residente","2021","2021",7615,,
"102037","Serra San Bruno","RESPOP_AV","popolazione residente","2021","2021",6355,,
"042047","Serra San Quirico","RESPOP_AV","popolazione residente","2021","2021",2552,,
"041061","Serra Sant'Abbondio","RESPOP_AV","popolazione residente","2021","2021",919,,
"071053","Serracapriola","RESPOP_AV","popolazione residente","2021","2021",3704,,
"085018","Serradifalco","RESPOP_AV","popolazione residente","2021","2021",5588,,
"004218","Serralunga d'Alba","RESPOP_AV","popolazione residente","2021","2021",554,,
"006159","Serralunga di Crea","RESPOP_AV","popolazione residente","2021","2021",509,,
"036042","Serramazzoni","RESPOP_AV","popolazione residente","2021","2021",8516,,
"065139","Serramezzana","RESPOP_AV","popolazione residente","2021","2021",290,,
"068040","Serramonacesca","RESPOP_AV","popolazione residente","2021","2021",531,,
"043051","Serrapetrona","RESPOP_AV","popolazione residente","2021","2021",896,,
"063078","Serrara Fontana","RESPOP_AV","popolazione residente","2021","2021",3044,,
"079129","Serrastretta","RESPOP_AV","popolazione residente","2021","2021",2945,,
"080087","Serrata","RESPOP_AV","popolazione residente","2021","2021",796,,
"020062","Serravalle a Po","RESPOP_AV","popolazione residente","2021","2021",1441,,
"043052","Serravalle di Chienti","RESPOP_AV","popolazione residente","2021","2021",1055,,
"004219","Serravalle Langhe","RESPOP_AV","popolazione residente","2021","2021",300,,
"047020","Serravalle Pistoiese","RESPOP_AV","popolazione residente","2021","2021",11742,,
"006160","Serravalle Scrivia","RESPOP_AV","popolazione residente","2021","2021",5878,,
"002137","Serravalle Sesia","RESPOP_AV","popolazione residente","2021","2021",4751,,
"065140","Serre","RESPOP_AV","popolazione residente","2021","2021",3701,,
"060071","Serrone","RESPOP_AV","popolazione residente","2021","2021",3016,,
"079130","Sersale","RESPOP_AV","popolazione residente","2021","2021",4291,,
"109038","Servigliano","RESPOP_AV","popolazione residente","2021","2021",2179,,
"061088","Sessa Aurunca","RESPOP_AV","popolazione residente","2021","2021",20366,,
"065141","Sessa Cilento","RESPOP_AV","popolazione residente","2021","2021",1200,,
"005105","Sessame","RESPOP_AV","popolazione residente","2021","2021",239,,
"094049","Sessano del Molise","RESPOP_AV","popolazione residente","2021","2021",663,,
"011028","Sesta Godano","RESPOP_AV","popolazione residente","2021","2021",1273,,
"051035","Sestino","RESPOP_AV","popolazione residente","2021","2021",1218,,
"021092","Sesto/Sexten","RESPOP_AV","popolazione residente","2021","2021",1846,,
"093043","Sesto al Reghena","RESPOP_AV","popolazione residente","2021","2021",6301,,
"012120","Sesto Calende","RESPOP_AV","popolazione residente","2021","2021",10969,,
"094050","Sesto Campano","RESPOP_AV","popolazione residente","2021","2021",2140,,
"019095","Sesto ed Uniti","RESPOP_AV","popolazione residente","2021","2021",3185,,
"048043","Sesto Fiorentino","RESPOP_AV","popolazione residente","2021","2021",48782,,
"015209","Sesto San Giovanni","RESPOP_AV","popolazione residente","2021","2021",79442,,
"036043","Sestola","RESPOP_AV","popolazione residente","2021","2021",2443,,
"010059","Sestri Levante","RESPOP_AV","popolazione residente","2021","2021",17607,,
"001263","Sestriere","RESPOP_AV","popolazione residente","2021","2021",919,,
"092074","Sestu","RESPOP_AV","popolazione residente","2021","2021",20800,,
"015210","Settala","RESPOP_AV","popolazione residente","2021","2021",7267,,
"060072","Settefrati","RESPOP_AV","popolazione residente","2021","2021",709,,
"005106","Settime","RESPOP_AV","popolazione residente","2021","2021",559,,
"015211","Settimo Milanese","RESPOP_AV","popolazione residente","2021","2021",20062,,
"001264","Settimo Rottaro","RESPOP_AV","popolazione residente","2021","2021",473,,
"092075","Settimo San Pietro","RESPOP_AV","popolazione residente","2021","2021",6882,,
"001265","Settimo Torinese","RESPOP_AV","popolazione residente","2021","2021",46056,,
"001266","Settimo Vittone","RESPOP_AV","popolazione residente","2021","2021",1491,,
"079131","Settingiano","RESPOP_AV","popolazione residente","2021","2021",3204,,
"108040","Seveso","RESPOP_AV","popolazione residente","2021","2021",23804,,
"006161","Sezzadio","RESPOP_AV","popolazione residente","2021","2021",1174,,
"059028","Sezze","RESPOP_AV","popolazione residente","2021","2021",23726,,
"022173","Sfruz","RESPOP_AV","popolazione residente","2021","2021",370,,
"032005","Sgonico-Zgonik","RESPOP_AV","popolazione residente","2021","2021",1999,,
"060073","Sgurgola","RESPOP_AV","popolazione residente","2021","2021",2389,,
"095056","Siamaggiore","RESPOP_AV","popolazione residente","2021","2021",884,,
"095057","Siamanna","RESPOP_AV","popolazione residente","2021","2021",773,,
"065142","Siano","RESPOP_AV","popolazione residente","2021","2021",9496,,
"095076","Siapiccia","RESPOP_AV","popolazione residente","2021","2021",344,,
"065143","Sicignano degli Alburni","RESPOP_AV","popolazione residente","2021","2021",3101,,
"084042","Siculiana","RESPOP_AV","popolazione residente","2021","2021",4176,,
"080088","Siderno","RESPOP_AV","popolazione residente","2021","2021",17610,,
"054049","Sigillo","RESPOP_AV","popolazione residente","2021","2021",2305,,
"048044","Signa","RESPOP_AV","popolazione residente","2021","2021",18964,,
"021093","Silandro/Schlanders","RESPOP_AV","popolazione residente","2021","2021",6290,,
"091083","Silanus","RESPOP_AV","popolazione residente","2021","2021",2018,,
"026081","Silea","RESPOP_AV","popolazione residente","2021","2021",10219,,
"090068","Siligo","RESPOP_AV","popolazione residente","2021","2021",812,,
"003138","Sillavengo","RESPOP_AV","popolazione residente","2021","2021",556,,
"006162","Silvano d'Orba","RESPOP_AV","popolazione residente","2021","2021",1914,,
"018149","Silvano Pietra","RESPOP_AV","popolazione residente","2021","2021",632,,
"067040","Silvi","RESPOP_AV","popolazione residente","2021","2021",15388,,
"095058","Simala","RESPOP_AV","popolazione residente","2021","2021",284,,
"095059","Simaxis","RESPOP_AV","popolazione residente","2021","2021",2146,,
"102038","Simbario","RESPOP_AV","popolazione residente","2021","2021",923,,
"079133","Simeri Crichi","RESPOP_AV","popolazione residente","2021","2021",4748,,
